,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.007812769546727239,0.6040819473001778,17.06869664405048,7.1844480230625924,0.05207368628159956,4.8264673640297735,0.31526959117874187,0.04898026062163429,0.47176272048980233,44.06110172886068,106.12220345772135,1708.1222034577213
