,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.17569536491827398,0.23981715556361188,6.366466236777731,3.7155605375439666,0.06340547723330764,0.16549345153570433,1.0,1.0,66.75882484751556,149.5176496950311,1573.5176496950312
