,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.259189510279798,0.3027458481910416,0.30097593184272253,2.2176270690022495,0.05730974098274432,1.8564775656702874,0.7705033975775563,0.9192777167433401,0.6829538063171432,126.21701943072442,270.4340388614488,1872.434038861449
