,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.45319252324475756,0.6782809672750644,11.700034054467219,6.794171904727984,0.32379697082236464,1.735615703264372,0.6375945771325078,0.41190545704399184,1.0,48.68184724541831,115.36369449083662,1717.3636944908367
