,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.006161985634473498,0.045093290339539856,9.844196581862782,9.612294971799413,0.0,0.0,0.6688605294717284,0.8213941109039337,87.89732077771812,191.79464155543624,1615.7946415554363
