,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.0,0.009957119297175398,9.457390434231279,0.07151918933903074,0.7925046456538265,0.9775140121203267,0.9982152011960841,0.0,0.0,105.93387756832229,229.86775513664458,1831.8677551366445
