,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.8989831338478362,0.894352992989291,10.382966982886163,11.059954257090657,0.007306097416890743,3.160124944905552,0.29747844224626674,0.2735661720977447,0.7385765493029129,58.4521475918038,134.9042951836076,1736.9042951836077
