,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.07869361521289395,0.5373682972647337,0.92984200026601,0.3496861515828961,0.0,0.0,1.0,1.0,122.68595822552435,261.3719164510487,1685.3719164510487
