,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.6554075459897748,0.7431701755509115,3.119149806096774,2.9412993050470986,0.06989448790946844,1.4074160022942557,1.0,0.0,53.34073019439312,122.68146038878623,1546.6814603887863
