,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.21219765806180765,0.329822108108023,16.901629985148904,10.934754516622055,0.45843531577705676,0.15200679732760666,0.49950287089295725,0.4633999371097904,1.0,38.16869741929532,94.33739483859064,1696.3373948385906
