,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.20542560393176393,0.3326665319268545,2.3180077487089816,2.490182785742012,0.41364522363227896,0.7792057475445944,1.0,1.0,74.76566020680417,165.53132041360834,1589.5313204136082
