,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.2245459574736328,0.024159610447024766,0.8681665552266573,3.69964423549614,0.3728343816153963,1.01178956711528,0.7916919103235356,0.6644826993283242,0.6090370640925478,124.069106941314,266.138213882628,1868.138213882628
