,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.4338232074241416,0.03279680908203834,5.940364927977942,4.856581834813417,0.5132538183880914,2.5902983982947942,0.02569803550433601,0.2835502691980908,0.8794569118799146,73.56989293071584,165.13978586143168,1767.1397858614316
