,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.26077213475547556,0.7149860812583687,1.6383415722363337,1.8974337484147088,0.10566002300133064,1.838819768216759,1.0,1.0,74.56162809319703,165.12325618639406,1589.123256186394
