,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.011112701290609532,1.0,3.7701377689080937,1.1044828155625277,1.0,0.2545445754694572,0.8587404367445316,0.0,0.34114914980609007,99.69864387766586,217.39728775533172,1819.3972877553317
