,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.0,0.6336872851896878,0.0,0.5144381314001581,0.0006925745499966893,30.0,1.0,1.0,121.24453897229861,258.4890779445972,1682.4890779445973
