,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.3547020071792429,0.033516032418601134,0.7179808411656611,1.2355178060459244,0.728306516583425,0.7785831949468156,0.2110981116956149,0.7545601380395418,0.6265081809520529,134.9124243047773,287.8248486095546,1889.8248486095545
