,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.25319750190265694,0.42969593508502785,2.7513943334013544,3.9793004378093895,0.9961733528409216,0.5291675396463621,1.0,1.0,63.31995531736766,142.63991063473532,1566.6399106347353
