,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.4358883859382525,0.5843397028855801,5.761081682270707,3.538837737816612,0.5637873659333789,2.6033142050425506,0.8903334185233551,0.7223392584101509,0.4856215451364034,48.38285448808918,114.76570897617836,1716.7657089761783
