,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.6439951168983481,0.8209787706036724,3.5917043651089084,1.8662470081851725,0.4512833979795479,1.1670122251787967,0.6521761227411675,0.9855916423778899,1.0,71.34413813524806,160.68827627049612,1762.688276270496
