,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.23233959282910274,0.23139633197721063,9.894189013084882,12.64594500662924,0.511569754930744,2.3994616887358617,0.44505470478516296,0.5124455257066455,0.8079099015092481,42.35046667347555,102.7009333469511,1704.7009333469512
