,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.011488934985336326,0.6221305895213138,4.708315692683084,1.1915951821213826,0.09132436294574195,1.0627985056565084,1.0,1.0,104.34602672338379,224.69205344676757,1648.6920534467677
