,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.0013534127640488292,0.0011999709372500552,29.99999775597515,4.603791315710888,0.8673440394166889,0.4358758561735545,0.835839392161922,5.086313404222094e-08,1.0,82.90002135253106,183.8000427050621,1785.8000427050622
