,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.4072382173740998,0.5772475186572029,5.7431104657734044,2.764635876362158,0.5596092743930997,2.433330484833917,0.9521335075102517,0.8833712342433726,0.0,40.660749522918564,99.32149904583713,1701.321499045837
