,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.4202949866835702,0.6639078173058298,6.236030049979706,4.585432440335685,0.4847047647529038,2.7136677370225977,0.6717624579546044,0.7562843618170305,0.7313257179964328,36.15165040703936,90.30330081407872,1692.3033008140787
