,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.2739653923693907,0.03679060186986483,0.8878888275274806,3.057358556461074,0.6795446153863092,2.3953075211450408,0.17604541617895444,0.6619329422993512,0.6360614343628702,77.22842130212665,172.4568426042533,1774.4568426042533
