,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.4266276490898177,0.06210651198703655,1.2065839765844324,1.859926183551884,0.01594577952434135,2.4221928122001994,0.3362136060559676,0.4149296906686491,0.4835390815707108,134.06116908688455,286.1223381737691,1888.122338173769
