,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.5846707646331049,0.6828960771598128,1.4898353474038029,3.5749569847183804,0.5393945936604944,1.5311696364357343,0.7497322116951664,0.4090028902219417,1.0,76.62477645240128,171.24955290480256,1773.2495529048026
