,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.22746834662268453,0.037729130508323105,0.5520492907663701,2.9656731443817836,0.47344561689921233,2.309872577938652,0.28948807436547747,0.7618139590317912,0.6584219364599119,91.1330255136023,200.2660510272046,1802.2660510272046
