,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.1743014867038012,0.44983454341519646,7.707602955229402,5.230835183129897,0.23092604268805553,1.1615258952855148,0.4183661994031835,0.30639581990510206,0.7507668540675067,80.97016632738787,179.94033265477574,1781.9403326547758
