,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,1.0,0.034438731024015026,0.0,1.4506890453065768,0.0,0.0,0.0,0.48660887056565993,1.0,123.3759519363813,264.75190387276257,1866.7519038727626
