,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.0006612661995393228,0.013388756642388028,30.0,3.973363428070815,0.5684309077076208,2.6789899761432276,1.0,0.6358040179045038,0.5080174157920154,41.58505596114007,101.17011192228014,1703.17011192228
