,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.008057775613063176,0.43936261037666524,11.120242346434647,4.090058039199317,0.18426810475024022,1.2586919712506044,0.42410782669858166,0.08774962296294896,0.5527926679511238,76.08697014476695,170.1739402895339,1772.173940289534
