,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,1.0,1.0,1.1077281875035048,0.7992222573322171,0.0,0.0,0.8482760333423208,0.7527299279819502,0.3515374721504284,111.85028515958295,241.7005703191659,1843.700570319166
