,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,1.0,0.06668427576411295,0.022472727146062722,1.8764734675092274,0.0,0.0,1.0,1.0,121.30094757131498,258.6018951426299,1682.60189514263
