,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.21887615234733535,0.0031431921180709874,2.7967689022546955,30.0,0.0007596414578623778,30.0,1.0,1.0,107.43540317651292,230.87080635302584,1654.8708063530257
