,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.0,0.03688238456045241,1.812738147427403,3.071479736017396,0.001876774426796304,4.588751856312834,0.3045454921886238,0.3879489067816664,0.4870755612036383,109.34150368690382,236.68300737380764,1838.6830073738076
